text,label
그냥 너의 빈자리에 너의 잔상만이 남아 날 힘들게 한다.,0
연애를 많이 해봤을 것 같다 혹은 연애고수 같다라는 말을 듣는 외모와 달리 나는 극 내향인에 연애도 많이 못해봤다.,1
"짧게 그나마 몇번 해봤던 연애들도 보통 들켜선 안되는 연애, 언제라도 상대가 뒤돌아 설 수 있는 연애 등등 불안 요소가 많았다.",0
"그래서 누군가가 나를 특별하게 여겨주는 것도, 나에게 짤랑이라는 애칭을 지어주는 것도..내심 좋으면서도 무서웠던 것 같다.",1
그래서 마음을 아주 천천히 내어줬다.,3
누구나 다 그렇겠지만 사람은 자신을 특별하게 여겨주는 사람을 좋아한다.,4
그건 나도 마찬가지다.,3
"내 이야기를 더 듣고싶다고, 내가 어떻게 지금의 내가 됐는지 궁금하다고, 힘들고 아픈 일이 있으면 얘기해",4
누가 나에게 꿈에 대해 물어보면,2
고등학교 내내 송도 가서 여친이랑 벚꽃보는게 소원이야라고 대답했고 부모님에게 연대생 아들을 만들어 드리고 싶었다.,3
하지만 인생은 그렇게 쉽지 않았다.,0
과연 내가 연세대를 안가고 학교를 다녀도 만족할 수 있을까?라는 생각을 하면서 재수를 했다,2
누구보다 열심히 살았고 치열하게 하루하루 연대에서 행복한 미래를 꿈꾸며 1년을 치열하게 보냈다,3
세상은 내맘대로 되는게 없다,0
진짜 2주동안 폐인처럼 울고,0
이젠 안녕,0
"힘내세요 비록 이번에는 목표에 닿지 못했지만, 재수 기간 1년의 경험은 더 큰 목표를 이루고자 할 때 큰 밑거름이 될꺼에요.",3
노력은 절대 배신하지 않아요 나중에라도 반드시 돌아옵니다,4
책의 구절이 맴도는 하루.,2
"에밀 뒤르켐은 <<자살론>>에서 결국 자살도 사회, 환경이 저지른 타살이라 했다.",0
나의 스타들은 더 이상 볼 수 없고.,0
사진으로 남은 반짝이는 미소는 가슴을 아리게 하지만 무서운 세상은 바뀌지 않고 여전하다.,0
"지나가다 마주치는 일도 없는 지금, 그 누나는 어디있을까.",1
아무한테도 말은 못했지만 신촌에 오고나서 처음 동아리 활동에 나간 날 이상형임을 직감했다.,2
"어색한 첫만남에 보이는 반사적인 웃음도, 친절한 그 목소리도 아직은 추운 3월을 녹이기에는 충분했다.",4
벚꽃이 피고 떨어지는 꽃잎이 바람에 휘날리던 4월이 너무 잘 어울렸고 5월의 따뜻함은 모습을 닮아있었다.,3
"6월이 되어 동아리 활동이 종료되고 시험 이후 종강을 하게 되자 마주칠 일도, 연락할 구실도 사라졌다.",1
그 사람과 잘 지내고 있었을까.,1
2학기가 시작되고 연락이 한 번 닿았지만 형식적인 물음과 답만이 오갔다.,1
실제로 볼 수 있기를 바랐지만 가파른 언덕 위 건물에서도 뒷모습조차 보이지 않는다.,0
날이 추워 지난 봄이 가끔 떠오른다.,2
"누나, 어디서 볼 수 있을까.",2
"오빠를 처음 봤을 때, 내 마음에 들었던 건 분명 성격이 아니라 오빠의 외모였는데.",3
그래서 오빠의 몸만 가지면 다 되는 일이라고 생각했는데.,1
나 왜 만족이 안되지?,0
아무래도 나에게 필요한 건 사랑이었나봐.,1
그러니까 이제 우리는 아마 만날 수 없을거야.,0
오빠는 날 사랑하지 않으니까.,0
친구야 네가 참 잘나고 똑똑한 거 알아,2
근데 네가 까먹은 게 있어.,1
나도 너랑 같은 연대생이야.,2
살면서 머리로 남한테 크게 뒤져본 적 없고 너만큼 똑똑하다 소리 많이 들었다는 말이야.,1
친구끼리 놀 때 멍청한 척 좀 해줬다고 사람 진짜 멍청하게 보지 마 ㅠ 내가 진짜 머리 안 좋아서 그런 이미지맡고 니네한테 몰이당하는 거 아니야..,1
네가 틀린 건 틀린거지 내 말이라면 그저 부정하고 보는 거 하루이틀도 아니고 정말 기분나쁘다.,0
놀 땐 노는 거지만 사람 자체를 얕잡아보지는 말아줘~^^,0
또 한 명의 젊은 여자 아이돌이 세상을 떠났다.,0
솔직히 나는 그 사람을 싫어했다.,0
방송에서 보이는 행동이나 말이 싫었고 그 사람이 부르는 노래도 싫었다.,0
그리고 억지로 띄워주는 듯한 언론의 기사들도 싫었다.,0
하지만 맹세컨데 누구에게도 싫다고 말한 적이 없었으며 관련하여 댓글 하나 달지도 않았다.,0
그냥 아무도 모르게 나 혼자 싫어하고 있었다.,0
그러던 와중에 갑자기 세상을 떴다는 기사를 보았다.,2
순간 나는 가슴에 창을 맞은 듯 했다.,0
나때문에 죽은 것은 절대 아닐 것이다.,0
내가 표현하지 않았기에 그 사람은 내가 그 사람을 싫어한 것을 몰랐겠지만...,1
그 사람에게 악플을 단 사람들 때문에 그런 힘든 선택을 했을 것이라는 생각이 드는 순간 양심에 가책이 느껴졌다.,0
앞으로는 사랑 뿐만 아니라 미워하는 감정도 조심히 가져야 겠다는 생각이 들었다...,1
우울한 밤이다...,0
현실에서 힘들었던 만큼 어딘지 모를 그 곳에서는 편안하시길.....,1
카페 갈 돈도 없나요?,1
아니면 과외인데 집에서 하기 싫어하던가요?,1
과외 특성상 말이 많을수밖에 없는데 조용히 공부하거나 책 읽으려고 오는 사람에게 민폐아닐까 생각해 보세요^_^,1
"대숲, 사는 게 지겹고 왜 살아가는지 모르겠어요.",1
다 그만두고 죽고 싶어요.,0
죽는 건 겁나지 않지만 남들에게 피해를 줄까 걱정돼서 죽지도 못하겠어요.,0
저 때문에 소중한 사람들이 상처받거나 피해를 입는 건 정말 싫거든요.,0
그리고 사실 전 죽을 수 없어요.,0
"저보다 힘들지만 열심히 살아가는 어머니, 아버지가 계시거든요.",0
ㅎㅎㅎ,4
"처음부터 없었던 것처럼 나라는 존재가 사라진다면 정말 좋겠다고 생각하는데, 불가능하잖아요.",1
저도 알아요.,2
어떻게든 살아야겠죠.,0
스스로도 한심하지만 이제는 한심하지 않게 살고 싶다는 생각도 들지는 않더라고요.,0
그냥 드는 생각들 끄적여 봤어요.,2
아무 의미없고 쓸데없는 말 들어줘서 고마워요 대숲.,4
시간이 지나면 봄이 올 거에요.,4
추운 겨울을 지내는 동안 봄을 맞이할 수 있는 방법은 충분한 시간을 가지는 방법밖에 없으니까요..,2
견뎌보길 바랄게요.,3
진심으로요.,4
제아무리 착하게 산 사람이더라도 제 자신에게 한심한 구석이 있죠.,1
진심으로 뉘우친 다음 앞을 바라보세요.,2
어떤 생각을 하느냐가 인생을 지배하니까 좋은 생각을 많이 하시는 걸 추천할게요..,3
꼭 이겨내시길 바라요,4
내가 널 못잊어서 피눈물 흘렸으면 좋겠지?,0
근데 난 너무 잘살고있당~~~ 막히는 일이 하나도 없어 호호호호호호홓,4
막히는 일이 있어도 멘탈이 강해서 훌훌 털고 일어날거지롱~~~,4
앞으로도 난 넘나 잘 살거다리~~~>< 앙 개꿀띠~~~>_<,4
텅 빈 하늘 밑 불빛들 켜져가면,2
옛사랑 그 이름 아껴 불러보네,3
이제 그리운 것은 그리운 대로,2
내 맘에 둘 거야,2
그대 생각이 나면 생각난 대로,2
내버려 두듯이,1
흰 눈 나리면 들판에 서성이다,2
옛사랑 생각에 그 길 찾아가지,3
네가 아직도 생각나는 순간이 너무 많고 아직도 너만큼 소중한 걸 찾지 못했다-는 말은 절대 꺼내선 안될 것이다.,1
"너도 나도 연애를 하고 있고, 그렇지 않았다고 해도 나는 너에게 내가 너에게 느끼고 있는 감정을 주지 못할 거니까.",1
"글쎄, 근데 왜 넌 나에게 먼저 연락을 한 걸까.",1
"그것도 언제나 그렇듯, 네 쪽으로 쌓아올린 벽이 어느새 다 무너져있었다는 걸 알아차린 이런 타이밍에.",1
이유는 모르겠다.,1
사실 그렇게 궁금하지도 않은 것 같다.,1
그냥 계절 따라 오는 눈이겠거니 한다.,2
"이게 나의 삶, 너의 삶, 또는 너와 나의 관계를 바꿀 거라는 생각은 조금도 않는다.",0
우리는 서로 그리워는 하지만 긴 대화를 나눌 구실은 없는 사이니까.,1
"예상치 못한 오랜만의 연락이 왔을 때는 솔직히 다른 사람이 줄 수 없는 반가움이 있지만, 거기까지지.",1
여자 주인공이 망가져있었지만 남자 주인공을 만나 걸을 수 있었다고 고백했다.,3
"그리고 떠난 여자를, 남자는 자기 힘으로 더 멀리 갈 수 있게 된다면 언젠가 찾아가야겠다고 독백한다.",2
나는 반대다.,0
"너로 인해 나는 걷는 법을 잊게 되었고, 지금도 제대로 걷지 못한다고 생각한다.",0
혼자서 걸어보려고 아등바등 살고 있다.,0
"언젠가 내 힘으로 똑바로 걸을 수 있다면, 네 연락에 아무 감흥을 느끼지 않으려나.",1
내일은 눈이 왔으면 좋겠다.,2
"항상 이 맘때가 되면 크리스마스 분위기로 들떠왔지만, 올해는 조금 더 특별해.",3
"너가, 그리고 내가 20개월 간 기다려 온 그 날 이잖아.",3
먼 곳에서 몸도 마음도 떨어져 있었는데,1
이상하게 좋은 것을 볼 때나 힘든 일이 있을 때 항상 너 생각이 나더라.,3
19개월 간 고생 많았어.,4
남은 한 달도 건강하게 마무리하길.,4
"그리고, 너도 같은 마음이라면",3
26일 즈음 영화 한 편 보러갈래?,3
내가 좋아하던 너에게,4
잘 지내?,3
나는 그럭저럭 잘 지내.,3
사실 수능을 한 번 더 봤어.,2
"작년과는 달리 올해는 점수도 괜찮을 것 같고, 대학도 갈 것 같아.",3
그거 알아?,2
나 작년 그 학원 또 다녔다.,2
어딜 가나 니가 그리고 내가 있던게 생각나서 되게 힘들었어.,0
칼같은 성격이라고 생각했는데 자꾸 떠오르는건 어쩔 수가 없더라.,1
보라색만 보면 니 생각이 나는데 어떡하냐..,1
"니가 반에서 자습하는걸 보려고 아닌척 그 앞을 지나가던 내 모습, 니가 언제 들어오나 계속 급식실 문가를 살피던 내 모습.",3
너한테 처음 안녕 해 보고 싶어서 한참을 서성거리던 내 모습까지 전부 맴돌았어.,3
쉽게 누구한테 빠지는 성격이 아니라 처음 널 봤을 때 운명이라고 느꼈는데 아마도 우린 아니었나봐.,1
아니라면 내가 너무 소심해서 운명을 그르친 걸 수도 있겠지.,1
그런데 자꾸 다시 보고싶다.,3
이젠 보고싶어하면 안 될 것 같은데 보고싶다.,3
널 다시 만나면 꼭 안녕 하고 인사하고 싶었어.,3
우리 마지막으로 보는 줄 알았던 수능 직전에도 우연히 멀리서 마주친 날도 인사 못 했잖아.,1
그래서 안녕 하고 글도 시작해봤어.,1
니가 읽을지는 모르겠지만..,1
그리고 꼭 물어보고 싶었어.,2
니가 마지막으로 웃으며 안녕 해 줬던 그 날 니 마음은 어땠는지.,2
인스타그램으로 보는 넌 여전히 예쁘더라.,4
학원 밖에서의 니 모습을 한 번 쯤은 실물로 보고싶으면 욕심인가?,3
너랑 같이 송도 가자고 약속했었는데 못 지켜서 미안하다.,1
혼자 보내서 미안하다.,0
운이 좋게 연대를 간다고 해도 넌 신촌으로 가고 없겠지만..,1
널 먼저 보낸 만큼 이번엔 내가 남아 있을게.,1
그리고 그 후에 우리 다시 보게되면 그때는 꼭 니가 웃어준 것 처럼 웃어줄게.,3
대숲 사람들은 왜 이렇게 남탓을 하는 걸까요..,1
그냥 자기가 뭐 잘못해서 미안하다 이 한마디가 그렇게 어려운 걸까요..,1
제 신념이 남탓하지 말자였는데 그러다보니 그냥 제가 다 잘못한게 되어버리고 바보된 것 같아요..,1
뭐가 옳은건지 정말 모르겠어요ㅠㅠ,1
음 상황마다 조금 다르죠?,2
잘못이 타인에게 있을 땐 말해줘야 발전이 생기구요.,2
"남의 잘못인데 자기탓으로 했을 경우, 옳았던 내 행동이 옳지않은거라고 부정하게 됩니다.",1
살다보면 상황에 맞게 판단할 수 있으니 걱정마세유,3
구김 없이 순수하신 분 아니면 자신을 건강하게 내려놓으실 수 있는 분이신듯.,3
근데 세상이. 사람들이 그렇지가 않더라고요.,1
화석의 넉두리 ㅠ,1
비나이다 비나이다 연대 논술 제발 붙게 해주세요 제가 교수님의 개가 되겠습니다 월월 정말 착하게 살게요 제발...,1
남자친구랑 꼭 씨씨하고 싶어요 ㅠㅠ 왜 조기 발표 안해죠요 ㅜㅜ 입학처분들 일해주세욧 사랑합니다..!,3
어떤 내용의 데자보든 데자보를 떼거나 훼손하는 행위는 좀 심하게 말하면 몰상식한 행동이라 느껴집니다.,1
자신이 진정 그 자보에 불만을 가지고 있고 이견이 있다면 그 옆에 자보를 붙이는게 어찌보면 정상인데 의견이 다르다는 이유로 데자보를 훼손하는건 화는 나는데 그에 반박할 논리는 없어서 그리 하는 것처럼 보입니다.,1
최소한 우리나라 학생분들은 그러지 않으셨으면 좋겠습니다.,2
우리는 그들과는 다르다는 것을 보여주자구요!,2
멀리서나마 홍콩을 지지합니다.,2
어여쁜 나무다.,3
최선을 다해 뿌리내린 나무다.,4
"피워낼수있는 가장 아름다운 꽃을 피웠고, 먹음직스러운 열매를 피웠다.",4
"줄기를 길게 뻗어내 누군가에겐 그늘을 드리워주었고, 틈틈히 몸통도 굵직하게 키워나갔을 것이다.",3
"이건 모두의 사랑이 될수도, 존재가 될수도, 인생이 될수도 있다.",2
"각자 나름대로 그 영역에서 최선을 다했겠지, 왜 아니겠어.",3
그러니까 그 모양새가 마음에 들지 않더라도 나무를 베어버리려고는 하지 말자.,2
그건 나무를 부정하는 일이니까.,2
존재를 부정하지는 말자.,3
"부정하는 존재가 자기 자신이 될수도, 타인이 될수도 있겠지만, 하지 말자.",1
